application_id,customer_id,property_id,application_date,decision_date,loan_purpose,occupancy_type,property_type,property_state,property_zip,loan_amount,loan_term_months,interest_rate_percent,rate_type,dti_percent,ltv_percent,income_annual,co_applicant,channel,applicant_age_bucket,applicant_sex,applicant_ethnicity,applicant_race,decision,hmda_action_taken
APP202401508,15594,PROP202401508,12/5/2024,12/29/2024,refinance,secondary,condo,TN,58399,87100,180,5.859,fixed,40.7,86.18,150800,1,retail,55-64,female,hispanic_or_latino,white,approved,1_ORIGINATED
APP202401509,19613,PROP202401509,8/1/2024,8/21/2024,cash_out,primary,multi_family,MI,46898,114000,360,6.89,fixed,22.4,90.43,102700,0,broker,25-34,female,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401510,11785,PROP202401510,2/24/2024,3/25/2024,purchase,investment,single_family,NE,54320,156700,360,5.254,fixed,36,71.25,92200,0,retail,65-74,male,not_hispanic_or_latino,two_or_more,approved,1_ORIGINATED
APP202401511,19716,PROP202401511,11/25/2024,11/26/2024,cash_out,primary,condo,VA,75635,104700,360,6.661,fixed,31.9,82.78,100400,1,online,45-54,male,not_provided,white,approved,1_ORIGINATED
APP202401512,15410,PROP202401512,2/28/2024,3/4/2024,purchase,primary,condo,MO,55808,234800,180,5.142,fixed,43.4,88.88,112000,0,broker,55-64,male,hispanic_or_latino,white,approved,1_ORIGINATED
APP202401513,11095,PROP202401513,2/27/2024,3/16/2024,refinance,primary,single_family,FL,56547,90200,180,5.594,fixed,25.4,84.67,173700,1,retail,25-34,female,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401514,13505,PROP202401514,7/16/2024,7/30/2024,purchase,primary,single_family,MS,77145,202000,360,6.817,fixed,28.1,92.62,166700,0,broker,35-44,female,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401515,19140,PROP202401515,3/8/2024,3/19/2024,home_improvement,primary,manufactured,VA,98551,77000,360,5.027,fixed,43.5,63.62,143000,0,retail,35-44,male,not_provided,white,approved,1_ORIGINATED
APP202401516,10075,PROP202401516,7/7/2024,7/28/2024,purchase,primary,single_family,MD,23180,115300,120,5.131,arm,24.3,68.83,55000,1,retail,35-44,female,not_provided,white,approved,1_ORIGINATED
APP202401517,15055,PROP202401517,9/2/2024,9/23/2024,purchase,investment,single_family,TN,79516,114000,240,4.695,fixed,10.7,69.16,190900,1,online,25-34,male,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401518,14326,PROP202401518,1/27/2024,2/1/2024,refinance,primary,single_family,MN,95721,100800,240,5.042,fixed,10.4,54.12,115500,0,online,45-54,female,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401519,15776,PROP202401519,5/3/2024,5/17/2024,home_improvement,investment,condo,NY,33283,95600,180,6.566,fixed,31.3,64.47,75100,0,retail,35-44,not_provided,not_hispanic_or_latino,white,denied,3_DENIED
APP202401520,18746,PROP202401520,10/16/2024,11/12/2024,purchase,primary,single_family,KS,26276,79100,360,6.52,fixed,38.8,86.67,55300,0,broker,45-54,female,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401521,15026,PROP202401521,6/24/2024,7/14/2024,purchase,primary,single_family,VT,96573,98400,360,7.53,fixed,52.1,66.43,87100,0,retail,18-24,male,not_hispanic_or_latino,black_or_african_american,denied,3_DENIED
APP202401522,17584,PROP202401522,4/6/2024,4/25/2024,purchase,primary,single_family,IN,43901,54200,360,4,arm,41,67.77,82100,0,retail,65-74,female,not_hispanic_or_latino,asian,approved,1_ORIGINATED
APP202401523,10874,PROP202401523,3/6/2024,3/12/2024,home_improvement,investment,condo,WA,78581,128000,360,4.264,fixed,22.4,76.73,129100,1,retail,45-54,female,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401524,13628,PROP202401524,6/1/2024,6/9/2024,refinance,primary,single_family,KS,19276,97700,240,5.781,fixed,23,73.64,74000,0,online,55-64,male,not_hispanic_or_latino,black_or_african_american,approved,1_ORIGINATED
APP202401525,12754,PROP202401525,9/9/2024,9/18/2024,purchase,primary,single_family,WV,82910,199100,240,6.697,fixed,35.3,97,96600,1,retail,35-44,female,hispanic_or_latino,black_or_african_american,denied,3_DENIED
APP202401526,19297,PROP202401526,8/12/2024,8/21/2024,purchase,secondary,single_family,AL,77088,110100,360,7.868,arm,38.6,76.11,58700,0,retail,35-44,male,not_provided,white,denied,3_DENIED
APP202401527,11449,PROP202401527,2/14/2024,3/11/2024,refinance,primary,single_family,VA,57601,128300,360,5.002,fixed,37,68.22,124500,1,retail,18-24,female,not_hispanic_or_latino,black_or_african_american,approved,1_ORIGINATED
APP202401528,19104,PROP202401528,2/19/2024,3/5/2024,home_improvement,primary,multi_family,MO,59419,102300,360,4.415,fixed,31.8,80.22,81000,0,retail,25-34,female,not_hispanic_or_latino,not_provided,approved,1_ORIGINATED
APP202401529,18622,PROP202401529,6/30/2024,7/12/2024,purchase,secondary,multi_family,WV,38416,97900,360,5.165,fixed,37.3,85.4,163500,1,broker,35-44,male,not_hispanic_or_latino,asian,approved,1_ORIGINATED
APP202401530,15419,PROP202401530,2/5/2024,2/14/2024,refinance,secondary,single_family,PA,51863,193700,240,6.433,fixed,11.8,70.37,234100,0,online,18-24,female,not_hispanic_or_latino,white,withdrawn,4_WITHDRAWN
APP202401531,10854,PROP202401531,3/8/2024,3/23/2024,cash_out,secondary,condo,IL,69336,107900,360,5.505,fixed,37.9,67.97,104300,0,retail,45-54,female,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401532,15249,PROP202401532,2/22/2024,3/15/2024,purchase,secondary,single_family,WV,80581,84800,360,5.912,fixed,28.7,83.12,128500,1,online,55-64,male,not_hispanic_or_latino,asian,approved,1_ORIGINATED
APP202401533,19030,PROP202401533,5/21/2024,5/22/2024,purchase,primary,single_family,MS,61853,166900,240,6.098,fixed,27.9,82.74,112000,1,retail,18-24,male,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401534,15539,PROP202401534,6/11/2024,6/17/2024,refinance,primary,single_family,NY,79547,75100,120,6.435,fixed,40.9,83.36,52700,0,broker,45-54,male,not_hispanic_or_latino,asian,approved,1_ORIGINATED
APP202401535,17949,PROP202401535,10/7/2024,11/1/2024,home_improvement,primary,single_family,KY,77810,190400,360,7.05,arm,24.2,83.29,163100,0,retail,35-44,female,not_hispanic_or_latino,black_or_african_american,approved,1_ORIGINATED
APP202401536,15595,PROP202401536,5/8/2024,5/21/2024,refinance,primary,condo,AZ,11518,206600,360,6.451,fixed,36.5,79.01,195600,0,retail,35-44,male,hispanic_or_latino,black_or_african_american,approved,1_ORIGINATED
APP202401537,11440,PROP202401537,2/10/2024,3/8/2024,refinance,primary,single_family,MD,71217,61100,360,4,fixed,34,53.76,87700,1,retail,35-44,male,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401538,14782,PROP202401538,10/29/2024,11/11/2024,purchase,primary,single_family,MS,25626,76500,360,4.781,fixed,52.5,54.2,120300,0,retail,55-64,female,not_provided,white,denied,3_DENIED
APP202401539,19275,PROP202401539,5/25/2024,6/10/2024,home_improvement,secondary,single_family,CT,69749,205300,360,4.66,fixed,23.4,81.62,149700,1,retail,25-34,female,hispanic_or_latino,white,approved,1_ORIGINATED
APP202401540,19042,PROP202401540,7/30/2024,8/10/2024,purchase,primary,single_family,HI,42025,115400,360,5.531,fixed,41.5,77.11,115500,1,retail,25-34,female,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401541,12346,PROP202401541,1/10/2024,1/27/2024,refinance,primary,multi_family,VA,76386,69000,240,6.318,fixed,26,86.25,75000,1,retail,35-44,male,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401542,19169,PROP202401542,9/22/2024,10/13/2024,purchase,primary,multi_family,NH,71528,69900,180,6.01,fixed,42.4,61.66,210200,0,retail,35-44,female,not_hispanic_or_latino,white,denied,3_DENIED
APP202401543,19605,PROP202401543,3/15/2024,4/7/2024,purchase,primary,single_family,NM,44667,175800,180,6.174,fixed,36.2,74.11,152100,0,retail,55-64,male,hispanic_or_latino,white,approved,1_ORIGINATED
APP202401544,10572,PROP202401544,5/7/2024,5/16/2024,refinance,primary,single_family,NH,38316,148000,360,7.424,fixed,55.6,93.67,140500,0,retail,75+,not_provided,hispanic_or_latino,not_provided,denied,3_DENIED
APP202401545,10253,PROP202401545,10/16/2024,11/6/2024,purchase,primary,single_family,ND,91082,90200,240,5.311,fixed,22.6,74.16,197600,0,online,25-34,female,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401546,18276,PROP202401546,1/7/2024,1/16/2024,purchase,primary,single_family,DE,97165,165100,360,5.538,fixed,45.8,66.93,91300,0,broker,65-74,male,not_hispanic_or_latino,asian,approved,1_ORIGINATED
APP202401547,12585,PROP202401547,4/11/2024,4/23/2024,purchase,primary,single_family,IN,24426,168200,360,6.932,arm,60.7,73.79,77100,0,broker,25-34,female,not_hispanic_or_latino,black_or_african_american,incomplete,5_FILE_CLOSED_FOR_INCOMPLETENESS
APP202401548,15816,PROP202401548,7/17/2024,8/19/2024,cash_out,primary,single_family,OR,17152,222400,360,6.25,fixed,28.1,80.72,295400,0,broker,18-24,male,hispanic_or_latino,white,approved,1_ORIGINATED
APP202401549,11618,PROP202401549,11/10/2024,12/7/2024,cash_out,primary,single_family,ND,65013,150500,360,5.714,fixed,40.6,85.05,63100,0,broker,35-44,male,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401550,19298,PROP202401550,12/19/2024,1/23/2025,purchase,primary,single_family,VT,68360,81300,360,4.29,fixed,48.2,53.28,132300,1,broker,35-44,male,hispanic_or_latino,two_or_more,approved,1_ORIGINATED
APP202401551,17126,PROP202401551,4/22/2024,5/11/2024,purchase,primary,single_family,CT,90439,136500,360,5.051,fixed,38.1,85.68,123600,0,online,75+,male,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401552,13846,PROP202401552,11/29/2024,12/9/2024,refinance,primary,single_family,WI,55369,195100,360,5.658,fixed,40.6,83.69,104000,1,retail,35-44,male,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401553,13127,PROP202401553,8/27/2024,9/26/2024,refinance,primary,condo,AL,39465,79200,240,5.001,fixed,34.9,73.73,213700,0,broker,65-74,female,not_hispanic_or_latino,asian,approved,1_ORIGINATED
APP202401554,10332,PROP202401554,7/24/2024,8/13/2024,cash_out,primary,condo,DC,14350,123600,240,6.289,fixed,35,83.94,112800,0,retail,35-44,male,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401555,19318,PROP202401555,11/26/2024,12/20/2024,purchase,primary,single_family,AL,20718,80200,360,7.31,fixed,33.3,97,153500,0,retail,45-54,male,not_hispanic_or_latino,white,denied,3_DENIED
APP202401556,18642,PROP202401556,7/25/2024,8/9/2024,purchase,primary,single_family,RI,47811,125000,180,4.377,fixed,26.8,64.24,104700,0,retail,25-34,female,not_hispanic_or_latino,american_indian_or_alaska_native,approved,1_ORIGINATED
APP202401557,17155,PROP202401557,7/31/2024,8/20/2024,home_improvement,primary,single_family,NV,59681,122600,240,7.987,arm,26.1,90.19,88700,0,retail,35-44,male,not_hispanic_or_latino,white,denied,3_DENIED
APP202401558,14457,PROP202401558,9/4/2024,9/21/2024,refinance,primary,manufactured,NH,76680,92600,360,5.112,arm,28.7,68.75,80200,1,retail,25-34,male,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401559,12624,PROP202401559,11/27/2024,12/15/2024,refinance,primary,single_family,MN,27297,115200,360,6.953,arm,22.8,77.9,159400,0,retail,25-34,male,hispanic_or_latino,american_indian_or_alaska_native,approved,1_ORIGINATED
APP202401560,19527,PROP202401560,4/30/2024,5/24/2024,purchase,primary,single_family,VA,11291,124600,360,4.283,fixed,10.9,78.33,85000,0,retail,35-44,female,not_provided,white,approved,1_ORIGINATED
APP202401561,13075,PROP202401561,7/15/2024,8/10/2024,refinance,primary,condo,VT,90563,93000,360,5.384,fixed,47.1,69.3,191400,1,retail,35-44,female,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401562,13135,PROP202401562,4/18/2024,5/11/2024,refinance,primary,condo,ND,46400,62900,360,5.267,fixed,31.2,64.76,146900,1,retail,45-54,male,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401563,19803,PROP202401563,6/28/2024,7/14/2024,purchase,primary,single_family,HI,83646,71000,360,5.595,fixed,42.1,88.69,102500,1,retail,25-34,male,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401564,19222,PROP202401564,6/27/2024,7/11/2024,purchase,primary,single_family,AZ,37015,231100,180,6.195,fixed,48.1,78.6,131000,1,retail,35-44,female,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401565,13153,PROP202401565,12/27/2024,1/12/2025,home_improvement,primary,single_family,MN,76922,264100,360,6.334,fixed,33.5,90.86,76500,0,retail,18-24,male,not_hispanic_or_latino,asian,approved,1_ORIGINATED
APP202401566,11041,PROP202401566,5/6/2024,5/14/2024,refinance,secondary,single_family,AR,34200,154200,360,5.176,fixed,34.9,83.66,79200,1,retail,35-44,female,not_provided,white,approved,1_ORIGINATED
APP202401567,12317,PROP202401567,8/16/2024,9/4/2024,purchase,secondary,single_family,UT,73121,106200,360,7.569,fixed,33.5,92.51,98700,0,retail,25-34,female,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401568,14565,PROP202401568,5/20/2024,6/1/2024,purchase,primary,condo,NH,25353,85100,360,5.89,fixed,27,85.1,175900,1,retail,35-44,female,not_hispanic_or_latino,two_or_more,approved,1_ORIGINATED
APP202401569,19239,PROP202401569,2/1/2024,2/29/2024,purchase,investment,condo,WA,28163,177000,360,7.35,fixed,18.6,97,98000,0,online,65-74,female,not_hispanic_or_latino,white,denied,3_DENIED
APP202401570,19021,PROP202401570,10/17/2024,11/15/2024,refinance,primary,single_family,WA,62708,148700,180,5.59,fixed,56.5,97,136100,0,retail,25-34,female,not_hispanic_or_latino,black_or_african_american,withdrawn,4_WITHDRAWN
APP202401571,12722,PROP202401571,11/30/2024,12/26/2024,purchase,secondary,condo,AR,64063,121000,360,6.576,fixed,35.4,92.61,76700,0,retail,35-44,female,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401572,13176,PROP202401572,8/30/2024,9/26/2024,refinance,primary,single_family,MD,95706,106600,360,8.104,fixed,39.3,88.54,88200,0,retail,25-34,male,not_hispanic_or_latino,white,denied,3_DENIED
APP202401573,19585,PROP202401573,11/4/2024,11/22/2024,purchase,primary,single_family,CA,23427,69700,360,5.468,fixed,38.5,64.59,52400,0,retail,25-34,male,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401574,12362,PROP202401574,9/14/2024,9/29/2024,refinance,primary,multi_family,ND,24026,104900,240,6.794,fixed,53.5,80.67,83800,0,retail,18-24,male,not_hispanic_or_latino,asian,withdrawn,4_WITHDRAWN
APP202401575,14471,PROP202401575,5/8/2024,5/28/2024,purchase,primary,single_family,WI,72862,104600,360,4.212,fixed,36.1,65.32,97200,0,retail,65-74,male,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401576,12922,PROP202401576,11/9/2024,12/1/2024,refinance,primary,condo,NM,58401,169200,120,5.53,fixed,23.3,85.29,55500,1,online,45-54,not_provided,not_hispanic_or_latino,asian,approved,1_ORIGINATED
APP202401577,13321,PROP202401577,9/26/2024,10/13/2024,home_improvement,primary,condo,MA,30354,107500,360,5.436,fixed,11.8,73.65,79500,1,retail,55-64,male,hispanic_or_latino,white,approved,1_ORIGINATED
APP202401578,18151,PROP202401578,7/16/2024,8/10/2024,home_improvement,primary,single_family,MN,58273,169300,360,5.529,fixed,31.1,78.04,97500,1,retail,18-24,female,hispanic_or_latino,asian,approved,1_ORIGINATED
APP202401579,13805,PROP202401579,8/8/2024,9/12/2024,refinance,secondary,single_family,NM,71634,75200,360,4,fixed,29.8,58.57,76500,0,broker,25-34,female,not_hispanic_or_latino,asian,approved,1_ORIGINATED
APP202401580,19510,PROP202401580,10/27/2024,11/13/2024,purchase,primary,single_family,GA,68368,177300,360,7.932,arm,30.1,94.93,107700,1,broker,35-44,male,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401581,11010,PROP202401581,3/23/2024,4/5/2024,purchase,primary,single_family,SC,15980,118900,360,5.21,fixed,39.6,67.95,72300,0,retail,25-34,male,not_hispanic_or_latino,asian,approved,1_ORIGINATED
APP202401582,17029,PROP202401582,7/4/2024,7/14/2024,purchase,primary,multi_family,MI,25701,256000,360,5.796,fixed,10,69.28,114200,1,retail,65-74,female,not_hispanic_or_latino,white,incomplete,5_FILE_CLOSED_FOR_INCOMPLETENESS
APP202401583,12563,PROP202401583,2/21/2024,2/23/2024,home_improvement,investment,single_family,AL,48162,116100,240,4.873,fixed,32.7,82.57,89300,0,retail,55-64,female,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401584,12961,PROP202401584,2/12/2024,2/25/2024,purchase,primary,manufactured,NH,95539,132700,240,7.283,fixed,30.2,84.23,86400,0,online,45-54,male,hispanic_or_latino,white,denied,3_DENIED
APP202401585,13619,PROP202401585,3/6/2024,4/11/2024,purchase,primary,single_family,NV,86527,105700,360,7.411,fixed,40.9,84.15,132800,1,online,18-24,male,not_hispanic_or_latino,black_or_african_american,denied,3_DENIED
APP202401586,12775,PROP202401586,11/26/2024,12/18/2024,home_improvement,primary,single_family,CO,49023,149200,360,5.592,fixed,36.3,76.08,181700,0,retail,18-24,female,hispanic_or_latino,american_indian_or_alaska_native,approved,1_ORIGINATED
APP202401587,14057,PROP202401587,8/27/2024,9/9/2024,refinance,primary,single_family,SC,54102,123600,360,6.853,fixed,21,83.8,59400,0,retail,35-44,male,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401588,16138,PROP202401588,7/16/2024,7/30/2024,purchase,primary,single_family,CT,49197,132400,360,4.486,arm,27.7,61.71,74700,0,retail,25-34,not_provided,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401589,13158,PROP202401589,5/5/2024,5/26/2024,refinance,primary,single_family,FL,24089,94100,360,4.972,fixed,38.6,67.41,166100,1,retail,55-64,female,not_hispanic_or_latino,asian,approved,1_ORIGINATED
APP202401590,19591,PROP202401590,6/3/2024,6/4/2024,purchase,primary,condo,CT,20794,140700,240,5.738,fixed,42.8,62.93,47600,0,retail,65-74,female,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401591,10248,PROP202401591,3/21/2024,3/30/2024,refinance,primary,single_family,MT,18689,86400,360,4.821,fixed,40.6,80.68,247200,1,retail,25-34,female,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401592,18805,PROP202401592,11/28/2024,12/23/2024,refinance,primary,single_family,ND,68462,98700,240,4.431,fixed,23.6,74.54,40100,0,broker,35-44,female,not_provided,white,approved,1_ORIGINATED
APP202401593,14363,PROP202401593,2/1/2024,2/4/2024,purchase,primary,single_family,OH,20030,104400,360,5.388,fixed,45.6,75.07,108900,0,online,18-24,female,not_hispanic_or_latino,asian,approved,1_ORIGINATED
APP202401594,10147,PROP202401594,11/27/2024,12/28/2024,purchase,primary,single_family,CO,55083,256800,240,6.051,fixed,33.5,86.82,109200,1,online,55-64,male,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401595,13195,PROP202401595,6/10/2024,6/30/2024,purchase,primary,single_family,IN,94509,119300,360,4,fixed,31.2,51.16,97000,0,retail,18-24,male,not_hispanic_or_latino,two_or_more,approved,1_ORIGINATED
APP202401596,18562,PROP202401596,9/5/2024,10/8/2024,refinance,primary,single_family,IN,96689,105000,120,6.777,fixed,19.8,85.77,60700,0,retail,35-44,female,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401597,19209,PROP202401597,4/23/2024,5/29/2024,cash_out,primary,single_family,NH,74676,111700,360,5.249,arm,31.4,63.84,126100,0,retail,25-34,female,not_hispanic_or_latino,black_or_african_american,approved,1_ORIGINATED
APP202401598,16752,PROP202401598,11/28/2024,12/22/2024,purchase,primary,condo,DC,46273,69000,360,4,fixed,28.7,52.81,200700,0,retail,75+,male,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401599,14931,PROP202401599,7/18/2024,8/2/2024,refinance,primary,single_family,MI,66652,119100,360,5.486,fixed,24.5,74.94,120000,1,retail,35-44,male,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401600,13610,PROP202401600,11/11/2024,11/22/2024,home_improvement,primary,single_family,CT,93143,147300,240,7.159,fixed,36.1,83.42,77100,0,broker,35-44,male,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401601,10476,PROP202401601,3/3/2024,3/24/2024,purchase,primary,single_family,DC,67903,82800,360,5.741,fixed,25,74.21,80400,0,retail,45-54,male,hispanic_or_latino,asian,approved,1_ORIGINATED
APP202401602,19103,PROP202401602,12/2/2024,12/13/2024,refinance,investment,single_family,OH,54367,134800,360,4.921,fixed,26.3,72.21,70000,1,retail,45-54,female,hispanic_or_latino,native_hawaiian_or_pacific_islander,approved,1_ORIGINATED
APP202401603,14341,PROP202401603,8/31/2024,10/5/2024,cash_out,secondary,multi_family,AL,91609,147600,180,6.717,fixed,40.4,95.95,51700,1,retail,25-34,female,not_hispanic_or_latino,white,denied,3_DENIED
APP202401604,18223,PROP202401604,9/23/2024,10/28/2024,refinance,secondary,condo,OR,44393,125100,240,5.946,fixed,17.6,65.14,134500,0,online,45-54,female,not_hispanic_or_latino,black_or_african_american,denied,3_DENIED
APP202401605,11357,PROP202401605,2/13/2024,3/2/2024,refinance,primary,single_family,MT,37761,62400,360,4,fixed,45.4,55.06,64900,0,retail,35-44,not_provided,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401606,12388,PROP202401606,11/30/2024,12/5/2024,refinance,primary,multi_family,MT,23517,98200,360,5.854,fixed,52.3,83.82,183900,0,retail,25-34,male,not_hispanic_or_latino,white,denied,3_DENIED
APP202401607,19824,PROP202401607,4/3/2024,4/29/2024,purchase,investment,condo,MA,80632,162800,360,5.841,fixed,32.9,86.3,97100,0,retail,35-44,female,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401608,18032,PROP202401608,9/26/2024,10/22/2024,refinance,primary,condo,VT,84784,113400,360,5.268,fixed,38.5,66.11,150700,1,retail,65-74,male,hispanic_or_latino,white,approved,1_ORIGINATED
APP202401609,10858,PROP202401609,11/13/2024,11/30/2024,purchase,primary,single_family,ND,39941,115900,360,6.05,fixed,34.8,76.9,143700,0,online,55-64,male,not_hispanic_or_latino,native_hawaiian_or_pacific_islander,approved,1_ORIGINATED
APP202401610,15215,PROP202401610,6/30/2024,7/16/2024,refinance,primary,single_family,TX,50069,78500,360,6.559,arm,50.4,81.98,95800,0,retail,45-54,female,hispanic_or_latino,white,incomplete,5_FILE_CLOSED_FOR_INCOMPLETENESS
APP202401611,16079,PROP202401611,10/7/2024,10/27/2024,home_improvement,primary,single_family,MD,11417,99600,360,5.913,arm,34,80.95,53300,0,retail,35-44,male,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401612,15354,PROP202401612,12/8/2024,12/9/2024,home_improvement,secondary,single_family,NE,64468,106900,360,5.597,fixed,14.8,88.72,173000,0,broker,55-64,not_provided,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401613,17549,PROP202401613,5/26/2024,5/27/2024,refinance,secondary,condo,ID,52237,126200,360,6.409,arm,28.6,95.84,77900,0,retail,45-54,male,not_hispanic_or_latino,asian,incomplete,5_FILE_CLOSED_FOR_INCOMPLETENESS
APP202401614,17046,PROP202401614,6/9/2024,6/11/2024,purchase,primary,single_family,AK,21371,215300,240,7.044,fixed,51.1,83.11,106200,0,broker,25-34,male,not_provided,white,denied,3_DENIED
APP202401615,16558,PROP202401615,2/13/2024,2/22/2024,purchase,primary,single_family,NV,73628,88900,360,4.745,fixed,37.2,77.69,64100,1,retail,55-64,female,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401616,13117,PROP202401616,7/21/2024,8/14/2024,cash_out,primary,condo,MN,14055,98000,360,7.489,arm,42.6,90.32,137800,0,broker,45-54,female,not_hispanic_or_latino,american_indian_or_alaska_native,approved,1_ORIGINATED
APP202401617,15005,PROP202401617,1/1/2024,1/19/2024,cash_out,primary,manufactured,MI,13281,91000,360,4.556,fixed,22.2,67.75,93500,1,retail,45-54,female,hispanic_or_latino,white,approved,1_ORIGINATED
APP202401618,10142,PROP202401618,10/3/2024,11/2/2024,purchase,primary,single_family,SD,48828,95000,360,4.997,fixed,47.4,73.48,58200,0,retail,35-44,male,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401619,15869,PROP202401619,2/14/2024,3/1/2024,refinance,primary,multi_family,MA,49844,377500,360,5.637,fixed,38.2,87.76,93900,0,retail,25-34,not_provided,not_hispanic_or_latino,asian,approved,1_ORIGINATED
APP202401620,13833,PROP202401620,5/15/2024,5/16/2024,refinance,investment,single_family,NH,61653,95800,360,4.963,fixed,17.6,82.52,178800,0,broker,75+,male,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401621,11293,PROP202401621,4/1/2024,4/3/2024,purchase,primary,single_family,DE,15972,189300,180,5.744,fixed,43.4,72.54,48500,0,broker,25-34,male,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401622,19743,PROP202401622,10/10/2024,10/30/2024,refinance,primary,single_family,OH,98047,111400,360,7.181,fixed,50,75.35,220600,0,retail,45-54,male,not_hispanic_or_latino,asian,denied,3_DENIED
APP202401623,11693,PROP202401623,8/24/2024,9/18/2024,purchase,secondary,condo,GA,78295,87400,240,4,fixed,25.5,67.16,161700,0,retail,45-54,male,hispanic_or_latino,white,approved,1_ORIGINATED
APP202401624,14611,PROP202401624,11/30/2024,12/19/2024,purchase,secondary,single_family,WA,19409,157600,360,4.916,arm,17.4,82.89,63300,0,retail,35-44,male,not_hispanic_or_latino,black_or_african_american,approved,1_ORIGINATED
APP202401625,17087,PROP202401625,2/13/2024,3/3/2024,cash_out,secondary,condo,WA,60890,137700,240,6.999,arm,29.5,87.13,100900,0,retail,35-44,male,not_provided,white,approved,1_ORIGINATED
APP202401626,16944,PROP202401626,1/16/2024,2/15/2024,cash_out,primary,multi_family,TX,10825,100500,360,6.319,fixed,30,80.18,163500,1,retail,75+,female,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401627,19946,PROP202401627,3/31/2024,4/27/2024,purchase,primary,single_family,ND,55832,125100,240,5.23,fixed,26.8,75.67,74100,1,retail,35-44,male,not_hispanic_or_latino,two_or_more,approved,1_ORIGINATED
APP202401628,15289,PROP202401628,10/6/2024,10/19/2024,purchase,primary,single_family,DE,49728,120400,360,7.664,fixed,33.9,89.67,113200,1,retail,25-34,male,not_hispanic_or_latino,black_or_african_american,denied,3_DENIED
APP202401629,14898,PROP202401629,5/11/2024,6/5/2024,purchase,primary,condo,AL,19075,80400,360,6.038,fixed,31.3,80.93,79800,0,broker,25-34,male,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401630,17574,PROP202401630,12/30/2024,1/19/2025,purchase,primary,single_family,OR,45848,152900,360,7.794,fixed,40.8,80.86,84100,1,broker,35-44,male,not_hispanic_or_latino,white,denied,3_DENIED
APP202401631,10798,PROP202401631,6/22/2024,7/24/2024,purchase,primary,single_family,KY,15156,335500,360,5.52,fixed,29.7,72.76,164900,0,retail,55-64,female,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401632,16163,PROP202401632,9/20/2024,10/18/2024,purchase,primary,single_family,OH,47102,114400,240,5.1,fixed,21.1,64.47,160500,1,retail,18-24,male,not_hispanic_or_latino,white,approved,1_ORIGINATED
APP202401633,17770,PROP202401633,3/9/2024,3/17/2024,refinance,primary,condo,VT,76310,285800,360,6.603,fixed,11.2,93,93700,1,online,45-54,male,not_hispanic_or_latino,white,approved,1_ORIGINATED
